t[s],p1[Pa],p2[Pa],mobA[kg],immA[kg],dissA[kg],sealA[kg],mobB[kg],immB[kg],dissB[kg],sealB[kg],M_C[m],sealTot[kg]
364,109200.0,0.10934809579481986,0.4582969325241487,0.6965492775308071,0.679106734855938,0.5215249883138006,0.6873456805006547,0.41166709377371036,0.7811271672427977,0.6365751061628843,0.2593567742366515,0.009215031326977097,0.1289450913883805
365,109500.0,0.028443049125505437,0.3430917460117494,0.48210694438104584,0.2912090597558582,0.20618843572977041,0.9532516566535203,0.7103724190299142,0.9889771216575014,0.055940138539160245,0.07098066853697882,0.10764795451966824,0.7097349345069542
366,109800.0,0.10936993811881845,0.6453302055601474,0.6659270908191892,0.785762331207642,0.45296493638531277,0.6667817916777122,0.17476693090581785,0.974130840836271,0.06845030627737558,0.08280177368989616,0.9158632681097384,0.1735864122749733
367,110100.0,0.0794005868170542,0.15767320760218873,0.9943421347874883,0.5715270594355423,0.20680729283996524,0.8322019075081977,0.27478554908609376,0.16687392171116544,0.8716293074352456,0.6679909369867739,0.3489880451438928,0.4120482285562139
368,110400.0,0.860547506424707,0.5420162581772054,0.8285657873999004,0.4433888539817994,0.5216274073344979,0.7587898221647058,0.14612079173002657,0.06286829329475452,0.4961678369280298,0.14752514679755635,0.7714804218284901,0.46436042915666986
369,110700.0,0.3145714928118162,0.2897616341330824,0.06591488982710858,0.1834270148277285,0.3895507582880414,0.7822141592055977,0.9167415854678778,0.46980879819269405,0.32804246996559805,0.5995429227311535,0.3383279683834932,0.30032258796648925
370,111000.0,0.5844160345752226,0.577314518322583,0.8416231927402221,0.40603876086327084,0.6278880386450456,0.8569309908488932,0.5937437138484009,0.3848369965693139,0.061053870239506924,0.3087107420304166,0.25322416864436914,0.1095640995898094
371,111300.0,0.22582899627271213,0.16897255819812906,0.4488180870260209,0.055745074279830886,0.954522385836589,0.30355255400996695,0.1590378979629934,0.6378252759483658,0.12423778561425336,0.28604893706932033,0.43060324740207623,0.7610174433284064
372,111600.0,0.7912643928806186,0.07268921100324166,0.6907671210343942,0.006220506827057992,0.44523034667745665,0.2423094071523002,0.5287354425205856,0.3468542381909504,0.156559596645112,0.6761987113636504,0.6716535944292855,0.12274258824752826
373,111900.0,0.7776468677670001,0.7832664807361229,0.6803848128857993,0.8393873854769743,0.5300883730801341,0.6156910385459562,0.8786425735182248,0.022914470243933116,0.16843433677696362,0.8459683150350427,0.573263227231108,0.8189009356517004
374,112200.0,0.529242190366847,0.972982936509155,0.9693665830905535,0.017145058806995683,0.4950872003271838,0.9645425350526159,0.7947615747480319,0.2675060550503634,0.6648480057708991,0.5236219453487695,0.3971836701424105,0.5165543383326383
375,112500.0,0.38258114133780974,0.30941564350707895,0.6113002630496713,0.7348753355332748,0.9151374348282656,0.25188293875122914,0.41068536097068964,0.43314030544583004,0.6623976310818945,0.8833443320799221,0.465180112007459,0.7701059703074596
376,112800.0,0.19423109817715245,0.32459136200634753,0.9260149865034306,0.5323995706735012,0.4819381417042743,0.09388330584936488,0.5861619150129449,0.3194433540564968,0.3052332561016824,0.9178370847882925,0.776147415044462,0.07565330061352071
377,113100.0,0.5311725245750636,0.6450664513297415,0.39048281546175345,0.4854388663450778,0.06610946958529429,0.4275709840569316,0.06546632113705853,0.964165169314071,0.016621792855380346,0.6265346885519054,0.3737338689785946,0.188250030295535
378,113400.0,0.7184961794618865,0.3462964849103034,0.9438332443544794,0.16459087316986143,0.8782353056019612,0.6638996353792614,0.7640152333592428,0.5028628740974468,0.1326133267892159,0.27212472430331214,0.06474162058336219,0.9387569402702562
379,113700.0,0.4700452222614906,0.8842600175894196,0.7976296266464674,0.19884217345117428,0.04100675511601681,0.36845846104633106,0.813343985973066,0.7305553653182933,0.16721932771065784,0.615394831894361,0.8215683874141803,0.8816643360829545
380,114000.0,0.7306054732519248,0.5766795990212474,0.3158915914314909,0.9261294638822336,0.6293172813581135,0.6497074552317308,0.9545687707530749,0.30088690945252294,0.957921898074446,0.046123477236148736,0.4428051472796155,0.540434807829917
381,114300.0,0.5474785182945232,0.396294055101876,0.8067868989867995,0.4488561107406128,0.3562053628006526,0.5815704017277566,0.6947828137459154,0.22282829623763611,0.17973236547050042,0.47028747857814945,0.5296754097509904,0.00986493937649513
382,114600.0,0.9757918295843789,0.3397250433972975,0.1575538099325312,0.84545409718647,0.04266691507582432,0.5382572419313262,0.6837455573087337,0.19760912707687717,0.6532386692596212,0.54296979531922,0.726670347561265,0.8548109435965653
383,114900.0,0.38775330332679636,0.9284503189672815,0.7437768531252792,0.16936279301487622,0.9723795745407001,0.8036584277114256,0.9471498009655812,0.48934337366384695,0.7148163674235831,0.008621705279660885,0.3814770824565873,0.4355013740833613
384,115200.0,0.02916359085497422,0.4215563426660667,0.5638305674491334,0.5455940833022299,0.5963226911675304,0.8508827656016498,0.5096084466950784,0.7450764727164066,0.4296643775611034,0.8576485934909519,0.6802393543035781,0.7683556716278007
385,115500.0,0.8980279533760307,0.19390325288127563,0.5806541963096704,0.020779820903915835,0.2309906802216778,0.48129418767164567,0.29967305794465615,0.2536512807085509,0.41791483467304213,0.758551560641415,0.4285503963403514,0.6162247702510302
386,115800.0,0.19319715578567975,0.329257777658553,0.2761259526192028,0.08564649363159149,0.15783914748878858,0.08989990292744865,0.5571764482422694,0.18366845277382593,0.8542256035137626,0.014272976610921306,0.8172569564196711,0.9048224360770549
387,116100.0,0.1493699357011632,0.2993422961402865,0.12270596333844952,0.31442290177118004,0.9667739391405302,0.9809623265517384,0.5866048674656373,0.9590524845479637,0.07795030349002718,0.32228191661507455,0.9740870969099377,0.9903583699511553
388,116400.0,0.3166692721287677,0.9398362878437413,0.8163816537533394,0.033850789481588484,0.15293869984857877,0.4072227321663605,0.9091862154062158,0.6261604864885791,0.49059259682599476,0.7331195110486423,0.5562941366788254,0.3322051193719061
389,116700.0,0.4489476170418958,0.43069670822098327,0.3872165219008177,0.9027435896289142,0.17455272219958584,0.25014352242836746,0.6944483723591284,0.9094205387408052,0.5118746489911513,0.15742849097267542,0.31153889829761583,0.9695580325938129
390,117000.0,0.4580511972130227,0.9692294444136207,0.10894033570140593,0.9222250824413645,0.8618547133104401,0.5252509029061941,0.5439015297192168,0.7320757999692075,0.8633687154705663,0.3209629453835666,0.5779129059045642,0.9895049689223291
391,117300.0,0.2700048993747395,0.2430150987355041,0.7265224876954801,0.7513136512685131,0.6717587802956457,0.6099351129456415,0.6982736218212308,0.2003604255478144,0.19835674916408186,0.40328564306810055,0.6445448226114139,0.457372480684601
392,117600.0,0.0961320701541567,0.25458276001291846,0.7334618424186187,0.4164695249145096,0.15750478473791274,0.9027800667344652,0.8875141747850068,0.5326086269792148,0.17062224054231967,0.7391366353607091,0.19037716410537853,0.6467345185691323
393,117900.0,0.3603276143281168,0.7971559505996884,0.789535393830802,0.3927816936751315,0.5589807379647096,0.01814510128392266,0.7364161192920539,0.868511912817744,0.5560509128540483,0.9543564408373078,0.21994926391710534,0.2580152464798109
394,118200.0,0.4205725492063821,0.6222687730322384,0.9025662149615444,0.3350810172200227,0.7654350053776585,0.7572955252584627,0.2589613682208012,0.04182413502860527,0.25356242038791155,0.5661327869895383,0.7221247743934045,0.2077166081188483
395,118500.0,0.17439214753289378,0.6357934527654289,0.4790747141164139,0.8980626408067383,0.20002418332740834,0.3918942866269862,0.8472948656939885,0.6130150537963871,0.1276367978395888,0.9799085701610135,0.6373340984677967,0.5443342635771392
396,118800.0,0.606801743211657,0.48978328574304497,0.3422847082389999,0.5939177510836894,0.3019509501694251,0.011484134319636463,0.789623933397387,0.4324337441917132,0.937011949352057,0.6721661292662988,0.013932134834390264,0.5496505767665438
397,119100.0,0.8196550519836348,0.7905503564544385,0.5893041337160827,0.8128355497983013,0.20014570963926204,0.06582083246616466,0.7182480210253306,0.922637433065647,0.9268427955583479,0.20468580605874742,0.3070951321495454,0.7081427493617599
398,119400.0,0.7943552554239333,0.09849721482463192,0.8290334226137341,0.6015615664590824,0.820681254214769,0.07667553628435175,0.32135469494001645,0.8639447778667181,0.46699983494912223,0.3865162712049375,0.07830145990765747,0.4538511370033115
399,119700.0,0.7831177107278476,0.4211990208137858,0.9242408301343533,0.18576864270140236,0.5110671435982006,0.4192370844784782,0.3338284037483388,0.37561082572312476,0.29988194313098826,0.730640421125996,0.21530278412496417,0.5614774315680656
400,120000.0,0.30895972463451904,0.8855101373130576,0.47576123291814043,0.8710777758427724,0.6509147155450781,0.16959696491098475,0.18266587682568391,0.47870152185099624,0.017623438690003268,0.9652138201660435,0.2812552213578322,0.9086888550831028
401,120300.0,0.25268597317512853,0.8503157881542971,0.9899889638627027,0.48638929877868653,0.7793603919770304,0.13935745252779874,0.6522281902289654,0.05915851327291022,0.02679065900878741,0.8036833895374699,0.06566652125232031,0.566529913805722
402,120600.0,0.6198578381171912,0.13947734630866027,0.18439459499839728,0.15606797030092479,0.30695994001510485,0.043723705342905594,0.9704347282749849,0.5204566941344111,0.5187179023473553,0.6707738783983203,0.6896595131472352,0.28051231224083295
403,120900.0,0.09052082636945458,0.8049910275965602,0.08042379648741638,0.353240630507735,0.520484737041897,0.9172916694349422,0.3685894239424252,0.5359596216255251,0.9564648040695021,0.4336905635980104,0.6386577560774466,0.8146982489233238
404,121200.0,0.4251443736622903,0.932625471285137,0.008236516207292266,0.8152603808417022,0.9490614176084232,0.5670518818695569,0.5498238244141915,0.5586971798162842,0.6585152452638469,0.3487067704683242,0.16885277485992578,0.7387723811633025
405,121500.0,0.4047173565924743,0.6756822292030275,0.05097578311332762,0.40927346355228533,0.11293787951191081,0.7876785046934,0.20788362980213715,0.5882275026535446,0.001849834021603436,0.6152147813294989,0.9395718903186046,0.37523543170933527
406,121800.0,0.014984206473740547,0.11302586770620215,0.9770135861988426,0.3947852562456894,0.6707882286007114,0.829018384105754,0.7002802248901434,0.3141637043318577,0.10694873641380054,0.3449052108171403,0.06785129636423726,0.09320347212774216
407,122100.0,0.8331486836226393,0.31313102672961635,0.5314443917990064,0.6380706727966803,0.9548661107522292,0.06529541278823292,0.642815911491797,0.9904292684967523,0.8759608932244607,0.43289718671320576,0.47354251758589694,0.33035033689802995
408,122400.0,0.4671377817342951,0.17752948522604617,0.5988128850422165,0.5037650423784622,0.26540464246471884,0.20174270657712634,0.893665806029396,0.2588069173937684,0.44532405322564805,0.4032186484253176,0.08207525769591195,0.6451651070333925
409,122700.0,0.1800534109787052,0.2485113339232281,0.4190439731196408,0.709444019442762,0.8787368184403428,0.005879654849987426,0.5936438366199873,0.5502052334302429,0.045234232644088324,0.180536228072381,0.3263199842561866,0.07006153805088844
410,123000.0,0.7239450248992279,0.07708899770109179,0.9544607109922648,0.4777426208615737,0.3605920656811723,0.4635712451752504,0.9310118469888108,0.5624996371622936,0.3166316547756046,0.5446525199625488,0.20850845064948598,0.08939769413785192
411,123300.0,0.3476795662633315,0.30475599247137264,0.19331384460614032,0.5288143877137407,0.13856022962670989,0.6612855132037939,0.13534173118938342,0.1150905502420354,0.3478984202303257,0.10031669065047144,0.48713265895140834,0.05982702387365446
412,123600.0,0.23627404729960677,0.48151031015841705,0.12013288392104793,0.01362451589476843,0.3897184781879133,0.20842828414206427,0.45090143290369744,0.021964399947516866,0.3016537407089185,0.9679051821602888,0.5192081159493979,0.07113463008234377
413,123900.0,0.6292111094316362,0.5224606531294769,0.8886950202108255,0.24564715755477862,0.12715717197517196,0.09573419543900263,0.1707163494518379,0.16137735266325248,0.6132257973829743,0.6760428144496042,0.8018215451063008,0.5019540243254709
414,124200.0,0.14366105822159758,0.03995491326842704,0.9750618091107833,0.32642949303588,0.37566997868849783,0.8740050091472632,0.26486672361360786,0.1548124922461891,0.8776311626829482,0.03172518035738736,0.950348374945356,0.5432322117321351
415,124500.0,0.24226087298479393,0.5135284242063951,0.9355755997985746,0.09862359914843011,0.9508473184023786,0.4772338115327909,0.23708015666708115,0.1770050612448134,0.34239636187732514,0.07841985529277862,0.3093681636431568,0.2835427395140373
416,124800.0,0.09966934623195678,0.42415860348877554,0.4352463815906249,0.5553903152516387,0.8624860625086731,0.6471244252023921,0.45605215460031323,0.6256700179937427,0.056873612526845085,0.26883717172439925,0.907085007410055,0.02357903555063845
417,125100.0,0.9932850054428567,0.21013301446077626,0.357138891891302,0.092126363441285,0.2639015237242519,0.9484199045709236,0.06065426971078658,0.11912845847500253,0.6242953126388548,0.737065206551852,0.9627332769772613,0.023285664724802757
418,125400.0,0.6598329041612089,0.450375311669016,0.13735340572710375,0.7979619331814889,0.0804259798013146,0.9187249489987306,0.7605360837973967,0.1526382154463859,0.7257634155448017,0.4273779902067665,0.2552606829242531,0.9501199250179454
419,125700.0,0.24486020196913327,0.7970857466225164,0.9980208087021532,0.8796622497271096,0.7433631653834456,0.9503616995117883,0.7619284009316311,0.5184431458046516,0.13700801303864307,0.7188101504375263,0.40310979120865065,0.21369931332173775
420,126000.0,0.5307499867151149,0.4571318342188032,0.14877791631009996,0.6381128672363499,0.06902118885772857,0.8198512982853907,0.02485464517916236,0.5779376242117894,0.053521087360338226,0.30399545222222146,0.4506390691854789,0.2833421368865947
421,126300.0,0.4684319474502039,0.40860375587119113,0.366906074373445,0.3788558663695435,0.5178396990448759,0.8582107413081794,0.37947252991254243,0.26987349087943235,0.8298510989141747,0.16940051449930227,0.06658249381307468,0.46801922217377556
422,126600.0,0.1921752777987521,0.3169772496457507,0.0011701471869887126,0.47355184378594295,0.2743960651038514,0.5850186176122516,0.15353393649985803,0.7431159984229816,0.6093279366517864,0.3354790223493773,0.840464407163526,0.5254612940782359
423,126900.0,0.1224974553833833,0.03606030798630744,0.8204453379481212,0.5614758226810869,0.2713204916157659,0.45962810927780573,0.7340708272787441,0.4498334326717838,0.15375673634793308,0.9496041246774588,0.4365687138665174,0.061522662579681975
424,127200.0,0.8382207741196027,0.3325326696178248,0.4468934643115601,0.35798858358713126,0.4656196207685672,0.004905904581739673,0.3355479868822695,0.9514017919116079,0.9590897522152503,0.3765602199586897,0.7578138682551279,0.4363306480144933
425,127500.0,0.26935514401031646,0.4656946217547736,0.31512839114268687,0.2375852284701001,0.46347763155369337,0.6822439633186841,0.7307259771965017,0.310966071835858,0.4369879415357627,0.7428841232016616,0.21190758503629104,0.1932266756903126
426,127800.0,0.6139691594128199,0.6794661925365834,0.7692657791856372,0.9007750279861269,0.47620455073202383,0.13778979721763418,0.16073246885591996,0.424487582265208,0.9292189007984484,0.7041072024421464,0.6508359670038727,0.772237950272778
427,128100.0,0.5883635274738741,0.49002077769567376,0.5154035765175456,0.5369421626529401,0.058928691513828624,0.7547317603110703,0.6239435098137771,0.5572083817477537,0.3264915037864099,0.1737262527161868,0.7954790477372435,0.04414164461320624
428,128400.0,0.7773701492798689,0.41769071794126233,0.707173610111718,0.18301356931959922,0.5396710551550965,0.5459723314907926,0.3059837703555779,0.17108916511718741,0.7175012610742233,0.7119824124134806,0.3463489122077179,0.04867585152031084
429,128700.0,0.5335716582368514,0.7996880279649793,0.31006519014877243,0.8327158152674111,0.12491173230507158,0.8714781230900923,0.7069964343329929,0.2788173620421074,0.7934716025374948,0.13468475255651668,0.7142087435210585,0.9280068683359624
430,129000.0,0.7643210320020452,0.7839993203489609,0.10454817472762312,0.6216432839412169,0.6205931409332989,0.3511005455476153,0.7432726559725253,0.8247846399656814,0.3381211665193822,0.047260574250971965,0.9874714472221433,0.4777036793623646
431,129300.0,0.9826625639858194,0.42204592462429025,0.8657432856642853,0.18649199872386346,0.38143082458972133,0.5311593139180517,0.11487352573823073,0.23832302843073294,0.5537700182834049,0.4147217025305058,0.6468936458069718,0.5387003066625332
432,129600.0,0.6904083143271178,0.5419060414561342,0.04721044086141535,0.4319534123011639,0.8643889155132527,0.7454249814587369,0.25110479684978215,0.9069797593588336,0.5812368487111297,0.9938373866814586,0.3934195575458598,0.7475892069906415
433,129900.0,0.27455306243048816,0.4544636026980722,0.34722039384858017,0.4652854758050988,0.6021886593546525,0.03861057283847291,0.4612868090253739,0.0860574430224822,0.3678952985201376,0.1583765498280887,0.8246473363510651,0.028010306843648358
434,130200.0,0.7830116820984038,0.9188296144389456,0.9824535203938092,0.8766465825127199,0.20300078198352056,0.7559028002779444,0.292447280635896,0.977300019222739,0.08997679662237135,0.877942334711742,0.2267020701969057,0.6296702627427739
435,130500.0,0.9942211106095592,0.08968970491431416,0.3227509082085913,0.0773864749363169,0.6009262923485853,0.7293398619079194,0.04939967898699549,0.3052961262845344,0.8976447720644493,0.45279660072372085,0.20671157177003974,0.28898824073392304
436,130800.0,0.5859835572209136,0.820400558862631,0.15669632307176962,0.7249108570273728,0.8564141685191177,0.3822922104853361,0.766875809437863,0.997803514999297,0.01062763417108803,0.1621111642283457,0.686179362925305,0.12981868221892967
437,131100.0,0.7367120291852788,0.0972131440275118,0.3373663151231243,0.7990578149092175,0.36388523120664473,0.3449792386505215,0.06293749698042084,0.7779130583585397,0.48000449656584865,0.3209969187412395,0.7002007317415104,0.553705699980005
438,131400.0,0.28692197161703403,0.5339621157633232,0.024489030919177424,0.8016363118184697,0.41348651794729663,0.7850488511416561,0.7862594774144079,0.30111465795181713,0.3817592648872139,0.131362570529041,0.22007308830144534,0.8558626046226632
439,131700.0,0.8540838461251331,0.3958762557850928,0.354206637866858,0.12225433467819835,0.9982093940266715,0.7751489723135202,0.0017546184924401853,0.7636092191078505,0.7655838998210743,0.5194781077195199,0.41856963051856555,0.09423575133883866
440,132000.0,0.12084053111261417,0.08791102759419323,0.7847547709501761,0.6383416938741451,0.37144790281871076,0.9472578535386877,0.6101240920882208,0.5316870360252757,0.2478440565264276,0.11690957422768189,0.16960328188842266,0.3582488154755725
441,132300.0,0.9262385073330532,0.40844410677419096,0.6961959592741755,0.9908095141666744,0.6322282657795893,0.5151274591410961,0.4963855902827903,0.23394136453088832,0.6313921127802478,0.6160226559795742,0.8587418572248374,0.7245038877772731
442,132600.0,0.029254627618755635,0.7747137476332452,0.7821731619036058,0.14315292957111692,0.5965092666957025,0.24155706313084213,0.0832506959687297,0.7960866583859538,0.49631400465165343,0.844936455834369,0.9824474853924635,0.2782430908590313
443,132900.0,0.13651018656312564,0.6428351695126994,0.21520946737022606,0.2551061376940661,0.38164589211119415,0.8837302760276913,0.5919220243348504,0.2821859290668153,0.49762454558991154,0.4508306066986991,0.7312511675990794,0.011035744459898189
444,133200.0,0.2969967739652367,0.15082734724074331,0.2001894043790331,0.36349188928299103,0.5128893698888797,0.6768683366031475,0.033996239427056096,0.7196767083720802,0.6790815418320275,0.7596009953165329,0.4839138929953082,0.3483505084365227
445,133500.0,0.9937457631094474,0.39466157721810124,0.2135208752066854,0.3330667800959226,0.7821911528043222,0.7433977928295465,0.8664644439500087,0.4423682165077769,0.7943830777296431,0.6289606989484544,0.3774633011200428,0.564931232003241
446,133800.0,0.729821983404764,0.44540449870898824,0.6674277816650387,0.10221461779469454,0.064747239979555,0.30859661134450334,0.3331352384012938,0.3411988917005002,0.6549132438835945,0.9710587220031787,0.6967651582020132,0.7131262314204183
447,134100.0,0.6382911483842424,0.08506406185641202,0.7521921950637925,0.22166942866771988,0.5784014893949604,0.9535701816468221,0.7571629254829091,0.2898209323091201,0.36578610790593424,0.9234330867270539,0.40208823660506754,0.6679377093219205
448,134400.0,0.2952365075885297,0.8544579926525371,0.5339151878209172,0.09827322784123937,0.6685394984152989,0.2176657745244449,0.18178520047221902,0.6743032267225172,0.5461372455818875,0.7298871490411418,0.800358419516304,0.9216305207835029
449,134700.0,0.6143898172519691,0.2111803763297999,0.49718691613975696,0.8311877572057688,0.7253661241875842,0.288515354254274,0.7372773672220512,0.8931544694003514,0.36856377227998016,0.8253333271122911,0.5710358117072868,0.8970314822027573
450,135000.0,0.39973036284716756,0.2795379751036511,0.3046221218864832,0.9494924318511437,0.33357275778155426,0.6096944895217903,0.32268797498290813,0.6716633176169376,0.007458171668812685,0.06911789533901458,0.9094026091068932,0.5754767359501457
451,135300.0,0.6392940730899923,0.17738044800403818,0.4050015928841082,0.7914111524821507,0.7448781923878289,0.388749715816731,0.7744397008767393,0.8458544102603113,0.225628285698817,0.043585533909436536,0.9546323399196738,0.6699678614383655
452,135600.0,0.4700243979022093,0.946463814044649,0.5277426528874226,0.5449447954520439,0.05911025136262438,0.007998145658421163,0.5204706733852951,0.5752666821693134,0.9474651972492235,0.14911276543294105,0.8048916439937798,0.3657086468161066
453,135900.0,0.43060851252616494,0.2300237232686242,0.6129698023637074,0.7460265687506412,0.8143090854314848,0.9141630133990888,0.0008020946924163219,0.24350286723660486,0.418009843862861,0.684077380700143,0.7344301577592817,0.9940304857403085
454,136200.0,0.2714891097690074,0.3674974952493739,0.6080662871592593,0.11344783490398003,0.7726939613188706,0.42358646292689006,0.0335432926541781,0.2849857641628045,0.5457388003994663,0.9513839369402698,0.24746011750729835,0.5477375226519741
455,136500.0,0.6481034156414542,0.6847445722901908,0.06794431700356618,0.4783186457098777,0.27323737116351654,0.3080282505463884,0.803659748590465,0.5616005015229203,0.6189188072739535,0.17779044050761728,0.23606341027377442,0.6557350110296069
456,136800.0,0.831817073298707,0.8402850414707063,0.8623589474305222,0.567597176056956,0.7889467853835652,0.30701473109303956,0.5574136867588269,0.17211458956514325,0.21864123869132635,0.7698275048665238,0.03620450809994158,0.6685867202314295
457,137100.0,0.19567777859536117,0.9617884697829606,0.5062884966950044,0.910530431567426,0.5144769440390657,0.31099495206826555,0.7121371964612062,0.6030454561236187,0.3910379085935177,0.07900398283489685,0.4752815498399493,0.9963909510359533
458,137400.0,0.20263901781296,0.4265000933856019,0.28552617857795337,0.751842920214395,0.27880396577246624,0.8344469991142303,0.21858235951477156,0.053859144568341066,0.21421657430734653,0.934094033918106,0.7863082402415936,0.5944254669899631
459,137700.0,0.9020559090616743,0.9697872245060853,0.43839636408675464,0.19065477707622458,0.14254451022636394,0.625098457016032,0.3023976551214609,0.08412241969484147,0.7805079527238001,0.8720879395839695,0.21426587170412514,0.7529901895728637
460,138000.0,0.16391053305041958,0.7847636352473818,0.23827279870065776,0.9837982798022394,0.9923808671160362,0.4099901407312794,0.878390179618414,0.873798195286513,0.9699910324003264,0.9187209398694594,0.9178432950710806,0.13150799667710045
461,138300.0,0.8380992755093193,0.8644027748093596,0.9253920581189714,0.7533996389191648,0.42286425405451145,0.9262102378581403,0.07613849698302388,0.2646604501910981,0.9839821740157522,0.41033708913374833,0.19612007099984885,0.24253515337447062
462,138600.0,0.16600546134287375,0.21613513206558344,0.643430803751058,0.6675080617370414,0.5028713112174805,0.06023213583491982,0.9747234442913879,0.07949471447820822,0.38583853977547145,0.24914529686394127,0.1582409703318609,0.5274559593231833
463,138900.0,0.6181059946389675,0.8382134943077485,0.5107082351980764,0.9853631571219051,0.21821503405579157,0.23645540582683255,0.6718751880741672,0.17903206319879483,0.0657541430579941,0.9528673057420097,0.7124481248283427,0.7764834538566365
464,139200.0,0.3515621127201518,0.32530179805039927,0.07871244170887282,0.5968869799600643,0.35290261133800094,0.7608497357495155,0.16186042176372706,0.9246293432106245,0.9514353769602314,0.32910198991412654,0.9410193842965866,0.5781411617579297
465,139500.0,0.014076205146329013,0.45206228971245155,0.034011508873874496,0.7649792354639914,0.8620082341615868,0.11632405325654982,0.6701868802731125,0.9264720190534508,0.01285286897744864,0.7855115518327013,0.21910998125896652,0.26512369691842785
466,139800.0,0.9318229305314095,0.735540047056346,0.8308187286869121,0.36867763334666515,0.6588173483268954,0.689498604927828,0.068724743883671,0.17759751095734166,0.9184020058557918,0.7006582639295487,0.38249309233370243,0.8301521811783732
467,140100.0,0.495320817800148,0.3975437784432827,0.8933197831497267,0.6729614275532294,0.42271557787709746,0.17870129540751034,0.10381246219527929,0.36086703184267177,0.09262415228951215,0.8017008123884289,0.26284876333690865,0.7440541421640476
468,140400.0,0.6344381701266348,0.5346191905260399,0.4737332538667688,0.7821232371420194,0.8403214141586149,0.6552230946665569,0.6847716808058855,0.5232314877911799,0.290172445697093,0.5937393533551274,0.9147417083726271,0.286513858269145
469,140700.0,0.9706318768708132,0.8725475742532789,0.9415605902468591,0.4161510192196889,0.8905787419359549,0.5226416927273513,0.4552694016293958,0.10571710815801127,0.8429296934510082,0.1861101986067515,0.15871938373001304,0.3003162194748289
470,141000.0,0.9008772508589187,0.35926241167386586,0.2494053356383572,0.6932069868105208,0.765162990472744,0.23293138187178708,0.33502853056532866,0.20537444406538785,0.5845236763794821,0.3295601851362898,0.28540427063644047,0.4618689936439163
471,141300.0,0.5715754163124074,0.32860519939456656,0.46647662621700803,0.06900637609335591,0.9380232590386832,0.5174260461669139,0.3921500038426855,0.7219426952270708,0.6249098920889851,0.9461358486830568,0.5715345228357094,0.7434135965430924
472,141600.0,0.8050835664115448,0.17941140088070007,0.5573759022530377,0.5747733820561832,0.308151249378288,0.6372951442963788,0.0006493198682561152,0.5089092321075682,0.544387114089431,0.9905423854270484,0.9095921866425902,0.3733413506441642
473,141900.0,0.047821890691176816,0.8456209511174965,0.49867849459102587,0.9779246767766803,0.9409453663692456,0.39199478709168367,0.7180794785270295,0.40674694272769674,0.8544283614965473,0.5421568300277511,0.6256350354225896,0.04642967965473099
474,142200.0,0.035048203176382686,0.24366809162116077,0.09721846734357353,0.567732346014534,0.6791397741172324,0.49800399718576693,0.0894662847914981,0.7732041906408508,0.6099682981358476,0.06670148533387699,0.5946117721803761,0.6067278405679233
475,142500.0,0.09043965277302324,0.10503860923652386,0.6222615060083941,0.9329697024787708,0.37665995585992673,0.6386780943837508,0.9703079845023964,0.7066960594520615,0.11343668387044914,0.6983035482958058,0.69996849815231,0.17377985607407598
476,142800.0,0.5776927075970807,0.2179853751257066,0.2314471681935557,0.7694008045463482,0.6112474881238023,0.8424201671640503,0.49739099133087883,0.7323731576707931,0.34249711456378373,0.35404816541731443,0.3870929202348994,0.11264612281676067
477,143100.0,0.8690290317894498,0.8111412235740071,0.3717509293957456,0.5270807542413386,0.18011240756700786,0.7667313748580953,0.5547519314764053,0.7870142381683677,0.537981303635518,0.9854977632980082,0.38650913333301085,0.9087481530014415
478,143400.0,0.4308831573727352,0.6027470978005103,0.5197040223272582,0.44340259458713494,0.9176748716770905,0.6014113921767317,0.12517348040143672,0.7032379332408849,0.7749258781478581,0.6967141228820064,0.5754665825392569,0.29393202797958273
479,143700.0,0.9317669219510334,0.03997047729346537,0.7615655081436012,0.44187278105357086,0.2757197240802497,0.3751480259753338,0.3329356747375265,0.43483831032689046,0.30106684801453876,0.04807407881496706,0.9352795557164237,0.5259562898472899
480,144000.0,0.9841966667817712,0.7332865312570164,0.4685237874229933,0.5391679123007115,0.8601142262943147,0.11913325042380485,0.6953566588125528,0.49210438588153593,0.49679781052238925,0.4495951023689798,0.7127359948324372,0.09409980260868878
481,144300.0,0.20812104686463606,0.5290309189981064,0.2793948873203884,0.8964421280614631,0.8470570731884327,0.6788667791931229,0.5008784794915981,0.3074761493160756,0.4264712087702307,0.1140343938603623,0.07920706809598854,0.5166921788391291
482,144600.0,0.1503858944087363,0.827393572674416,0.07817550901190606,0.9896985618391209,0.7860615121050045,0.08783684845627426,0.4915324584059647,0.3649455166915466,0.13876414415356741,0.12123214689662742,0.23123771659093473,0.8013708088293472
483,144900.0,0.2506053003129576,0.6028537740195986,0.5370746490525574,0.023667769860429066,0.6299515922626454,0.6502483107817377,0.693487389400012,0.6894880707075302,0.5145564564823963,0.5177699064545191,0.8841522242840735,0.030642996638153064
484,145200.0,0.892940313070251,0.6168635526714856,0.3543328495444239,0.699407366862257,0.9220151973216764,0.7955732907239302,0.9672824960318522,0.36103227925778925,0.26966770428580744,0.5328960112910395,0.8011292260962006,0.9193776184557056
